Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,FIP
"Ryan, Henry",Colonial,UNCW,So,P,,,8.2,36,19.44,16.67,2.77,0.138,0.278,0.138,0.213,25,25,3.63
"Ryan, Jacob",Atlantic 10,George Mason,So,P,,,0.1,2,50,0,50,0.5,0.5,0.5,0.439,0,0,-16.85
"Ryan, Matt",Colonial,Delaware,Fr,P,,,2,11,18.18,0,18.18,0.333,0.455,0.444,0.404,18.18,18.18,4.15
"Ryan, Max",ASUN,Kennesaw State,So,P,,,4,26,34.62,26.92,7.7,0.25,0.538,0.25,0.404,11.54,0,6.15
"Ryan, Patrick",Metro Atlantic,Iona,Sr,P,,,13.1,58,13.79,8.62,5.17,0.24,0.328,0.24,0.266,25.86,25.86,3.53
"Ryan, Sam",Atlantic 10,VCU,So,P,,,22,92,30.43,10.87,19.56,0.177,0.283,0.278,0.256,17.39,22.83,2.83
"Ryder, Christian",SEC,Georgia,So,P,,,1,3,33.33,0,33.33,0,0,0,0,33.33,33.33,1.15
"Rye, Josh",OVC,Austin Peay,Jr,P,,,13.1,80,16.25,13.75,2.5,0.394,0.487,0.652,0.476,12.5,21.25,6.12
"Saalfrank, Andrew",Big 10,Indiana,So,P,,,13,57,29.82,15.79,14.03,0.188,0.316,0.333,0.293,22.81,15.79,3.61
"Sabido, Freddy",Northeast,Wagner,So,P,,,0.2,7,0,42.86,-42.86,0.5,0.714,0.75,0.599,14.29,14.29,48.15
"Sabo, Jonathan",Southern,The Citadel,Sr,INF,,,10.2,43,23.26,2.33,20.93,0.238,0.256,0.429,0.288,18.6,32.56,2.75
"Sabol, B.J.",Big 10,Indiana,Sr,P,,,11.2,43,30.23,11.63,18.6,0.108,0.233,0.189,0.205,20.93,25.58,3.59
"Sabouri, Arman",Pac 12,California,So,P,,,15,58,29.31,3.45,25.86,0.212,0.276,0.231,0.234,22.41,18.97,1.88
"Sabrosky, Andrew",Horizon,Northern Ky.,Sr,P,,,2.1,10,20,10,10,0.333,0.4,0.889,0.515,10,30,8.86
"Sacco, David",Metro Atlantic,Fairfield,Sr,P,,,16.1,70,18.57,5.71,12.86,0.266,0.3,0.469,0.321,28.57,20,3.89
"Sachse, Austin",OVC,Southeast Mo. St.,Jr,P,,,0.2,5,0,60,-60,0,0.6,0,0.415,20,20,48.15
"Sadd, Nicholas",Patriot,Bucknell,Fr,P,,,4.1,23,13.04,13.04,0,0.278,0.435,0.5,0.405,17.39,26.09,5.34
"Sadowitz, Jacob",Ivy League,Penn,So,P,,,6.2,26,38.46,3.85,34.61,0.24,0.269,0.36,0.273,19.23,15.38,2.5
"Saenz, Dustin",SEC,Texas A&M,Fr,P,,,6.2,27,18.52,3.7,14.82,0.24,0.296,0.44,0.316,33.33,18.52,4.6
"Saenz, Kenny",West Coast,BYU,Jr,P,,,5.2,36,19.44,27.78,-8.34,0.261,0.528,0.435,0.44,16.67,11.11,10.45
"Sakamoto, Masashi",Atlantic 10,Dayton,Sr,P,,,0.2,3,33.33,0,33.33,0.333,0.333,0.333,0.293,0,33.33,-6.85
"Sakowski, John",Big East,Creighton,So,INF,,,4.2,21,23.81,9.52,14.29,0.263,0.333,0.526,0.364,14.29,28.57,5.29
"Saks, Adam",Ivy League,Cornell,Jr,P,,,3.1,20,10,15,-5,0.438,0.55,0.688,0.522,20,15,9.92
"Salazar, Ramon",Southland,Incarnate Word,Sr,P,,,2,7,0,0,0,0.286,0.286,0.571,0.35,42.86,28.57,3.15
"Salazar, Raul",West Coast,Pepperdine,Fr,P,,,3.2,17,5.88,5.88,0,0.4,0.412,0.4,0.351,5.88,41.18,3.46
"Salinas, Ricardo",Conference USA,Rice,Jr,P,,,3.1,14,35.71,14.29,21.42,0.167,0.286,0.417,0.305,21.43,14.29,6.05
"Salisbury, Gerry",Mid American,Ohio,Sr,P,,,23.2,95,26.32,5.26,21.06,0.227,0.274,0.307,0.256,15.79,29.47,2.33
"Salzman, Braydon",West Coast,Loyola Marymount,So,P,,,3,13,23.08,7.69,15.39,0.1,0.308,0.2,0.26,15.38,30.77,4.15
"Sampen, Caleb",Horizon,Wright St.,So,P,2018,614,15.1,68,11.76,10.29,1.47,0.233,0.309,0.317,0.279,32.35,23.53,3.48
"Sampson, Justice",Mid-Eastern,N.C. Central,Sr,P,,,13.1,56,30.36,12.5,17.86,0.217,0.339,0.348,0.309,21.43,12.5,3.61
"Sanburn, Chandler",Missouri Valley,Wichita St.,Sr,P,2018,269,12,55,38.18,12.73,25.45,0.261,0.364,0.413,0.341,5.45,18.18,3.81
"Sanchez, J",Mid-Eastern,Delaware St.,Fr,P,,,12.2,66,13.64,10.61,3.03,0.269,0.364,0.385,0.326,18.18,25.76,5.2
"Sanchez, Sebastian",Big West,Long Beach St.,Sr,P,,,11.1,45,13.33,8.89,4.44,0.25,0.333,0.325,0.296,31.11,22.22,3.42
"Sanchez, Thomas",Southwestern,Ark. Pine Bluff,Jr,P,,,6,33,9.09,18.18,-9.09,0.261,0.424,0.348,0.35,15.15,27.27,6.15
"Sande, Ryan",Big South,Radford,Jr,P,,,18.2,84,10.71,15.48,-4.77,0.246,0.369,0.319,0.315,16.67,34.52,5.18
"Sanders, Cam",SEC,LSU,Jr,P,2018,368,15.2,63,33.33,14.29,19.04,0.118,0.27,0.196,0.228,19.05,19.05,2.55
"Sanders, Travis",Mountain West,San Jose St.,Jr,P,,,0.1,4,0,50,-50,0.5,0.75,0.5,0.565,25,0,63.15
"Sanders, Trevor",Southwestern,Alabama A&M,Fr,P,,,3.1,15,6.67,6.67,0,0.308,0.4,0.615,0.428,20,33.33,8.63
"Sanderson, Blake",Conference USA,Fla. Atlantic,Jr,P,,,17,79,17.72,10.13,7.59,0.286,0.354,0.457,0.349,17.72,27.85,5.21
"Sandlin, Nick",Conference USA,Southern Miss,Jr,P,2018,67,36.2,153,25.49,7.84,17.65,0.201,0.275,0.269,0.245,26.14,18.3,2.59
"Sands, Cole",ACC,Florida St,Jr,P,2018,154,31.2,136,29.41,11.03,18.38,0.212,0.309,0.39,0.305,19.85,19.12,3.88
"Santa Cruz, JJ",Mountain West,Fresno St.,Sr,P,,,3.1,21,19.05,9.52,9.53,0.526,0.571,0.579,0.501,14.29,9.52,2.5
"Santana, Christian",Conference USA,FIU,Fr,P,,,8.2,46,26.09,26.09,0,0.273,0.478,0.273,0.368,17.39,8.7,4.98
"Santana, Tyler",ASUN,Jacksonville,So,P,,,36.2,153,11.11,7.19,3.92,0.268,0.333,0.362,0.307,33.33,21.57,4.09
"Santoro, Joe",Patriot,Army,So,P,,,2.2,16,18.75,12.5,6.25,0.385,0.438,0.538,0.406,12.5,18.75,3.15
"Santos, Avery",AAC,UConn,Jr,P,,,2.2,12,25,16.67,8.33,0.2,0.333,0.4,0.319,8.33,33.33,3.15
"Santos, Joey",Mid-Eastern,Norfolk St.,Fr,P,,,11.1,50,20,18,2,0.189,0.36,0.189,0.276,14,26,4.32
"Sapsford, Tyler",Ivy League,Yale,So,P,,,7.1,35,8.57,14.29,-5.72,0.286,0.429,0.429,0.383,25.71,22.86,7.09
"Sara, Jamie",Colonial,William & Mary,So,P,,,11.2,60,11.67,10,1.67,0.333,0.433,0.529,0.416,28.33,16.67,6.63
"Sasaki, Jared",Big West,UC Davis,Fr,P,,,21.1,108,9.26,0.93,8.33,0.386,0.37,0.545,0.378,21.3,26.85,4.19
"Satriale, Greg",American East,Binghamton,So,INF,,,1.2,9,22.22,0,22.22,0.375,0.333,0.375,0.293,0,33.33,-0.19
"Satterly, TJ",OVC,Morehead St.,Jr,P,,,19.2,97,20.62,12.37,8.25,0.296,0.402,0.654,0.438,17.53,20.62,9.5
"Sauer, Andrew",Patriot,Navy,Jr,P,,,26,118,15.25,9.32,5.93,0.287,0.373,0.376,0.333,28.81,16.95,4.49
"Saunders, Elijah",Southwestern,Grambling,Sr,P,,,8.1,50,8,20,-12,0.385,0.52,0.641,0.491,14,26,9.44
"Saurez, Chris",Southwestern,Texas Southern,Sr,INF,,,11.2,59,11.86,15.25,-3.39,0.327,0.441,0.469,0.4,20.34,23.73,5.74
"Sausville, Shawn",Mid-Eastern,Savannah St.,Sr,P,,,1.1,13,7.69,23.08,-15.39,0.429,0.692,0.429,0.528,7.69,15.38,17.69
"Saviano, John",ASUN,NJIT,Sr,P,,,4.2,25,16,36,-20,0.125,0.44,0.188,0.334,24,16,7.67
"Savino, Dominic",American East,Albany (NY),Jr,P,,,23.2,110,20.91,10.91,10,0.305,0.373,0.432,0.347,21.82,17.27,3.84
"Sawrie, Nathan",Southwestern,Ark. Pine Bluff,Sr,P,,,18.1,85,12.94,11.76,1.18,0.275,0.376,0.507,0.373,15.29,30.59,6.96
"Sawyer, AJ",Big West,UC Riverside,Sr,OF,,,10,48,4.17,10.42,-6.25,0.317,0.417,0.512,0.402,35.42,18.75,7.45
"Sawyer, Corey",Big East,Seton Hall,So,P,,,9,41,34.15,12.2,21.95,0.25,0.39,0.344,0.336,9.76,14.63,4.15
"Sawyer, Josh",Big 12,Texas,Jr,P,2018,488,11.1,49,26.53,10.2,16.33,0.135,0.306,0.297,0.28,28.57,10.2,5.85
"Saxton, Will",Conference USA,FIU,Fr,UT,,,5.1,32,21.88,21.88,0,0.273,0.469,0.318,0.372,9.38,18.75,5.7
"Scafidi, Christian",Ivy League,Penn,So,P,,,18,83,19.28,13.25,6.03,0.257,0.349,0.386,0.323,25.3,18.07,4.65
"Scalzo, Jr., Frank",Mountain West,San Jose St.,Fr,P,,,1.2,10,0,0,0,0.556,0.5,0.889,0.544,20,20,3.15
"Scanlon, Colin",Atlantic 10,La Salle,Fr,P,,,5,28,17.86,35.71,-17.85,0.235,0.536,0.294,0.411,14.29,14.29,7.75
"Schaefer, Luke",Mid American,Toledo,Jr,P,,,4.1,23,8.7,8.7,0,0.381,0.435,0.571,0.427,17.39,30.43,3.63
"Schaenzer, Brad",SEC,Kentucky,Sr,P,,,14.1,69,24.64,13.04,11.6,0.305,0.391,0.407,0.352,10.14,24.64,4.49
"Schaller, Reid",SEC,Vanderbilt,Fr,P,2018,101,8.2,39,41.03,12.82,28.21,0.273,0.359,0.545,0.377,15.38,5.13,4.24
"Schanuel, Brady",Big 10,Iowa,Jr,P,2018,815,22,112,24.11,18.75,5.36,0.267,0.402,0.456,0.374,15.18,19.64,5.33
"Scharf, Ryan",Conference USA,Middle Tenn,Jr,P,,,1.1,17,17.65,70.59,-52.94,0,0.765,0,0.53,0,5.88,33.15
"Scheer, Joshua",AAC,Memphis,Jr,P,,,4,19,15.79,31.58,-15.79,0.077,0.368,0.077,0.264,21.05,26.32,6.15
"Scheidler, Nick",Pac 12,UCLA,So,P,,,21.2,89,21.35,7.87,13.48,0.228,0.315,0.342,0.294,22.47,24.72,4
"Scherzer, Luke",ACC,Virginia Tech,Sr,P,,,12,59,15.25,11.86,3.39,0.292,0.407,0.375,0.352,25.42,16.95,4.15
"Scheuer, Ian",Metro Atlantic,Manhattan,So,P,,,0.1,2,0,0,0,0,0,0,0,0,50,3.15
"Schilleci, Blake",SEC,Auburn,Jr,P,,,2.2,13,15.38,15.38,0,0.2,0.308,0.5,0.329,7.69,38.46,9.97
"Schilling, Hayden",Mountain West,New Mexico,Jr,INF,,,1,5,0,20,-20,0.25,0.4,0.5,0.387,40,20,6.15
"Schimmoeller, Tanner",AAC,Cincinnati,Jr,P,,,1.2,13,0,15.38,-15.38,0.444,0.615,0.556,0.515,0,38.46,13.15
"Schindler, Rafe",Southland,New Orleans,Fr,P,,,6,33,9.09,21.21,-12.12,0.217,0.424,0.261,0.334,24.24,21.21,6.65
"Schipper, Lowell",Atlantic 10,Richmond,So,P,,,11.2,59,18.64,20.34,-1.7,0.289,0.458,0.533,0.429,10.17,25.42,8.41
"Schkade, Parker",Sun Belt,UT Arlington,So,P,,,1.2,9,11.11,0,11.11,0.444,0.444,0.667,0.471,22.22,22.22,1.48
"Schlimm, Brandon",Atlantic 10,St. Bonaventure,Sr,P,,,14.1,71,18.31,7.04,11.27,0.323,0.38,0.387,0.336,22.54,18.31,2.79
"Schmid, Colin",Sun Belt,Appalachian St.,Jr,P,2018,393,25,103,24.27,8.74,15.53,0.227,0.311,0.307,0.277,24.27,17.48,3.11
"Schmidt, Colten",Sun Belt,Louisiana,Sr,P,2018,696,33,125,24,0.8,23.2,0.191,0.248,0.357,0.263,24,26.4,3.33
"Schmidt, Jack",Ivy League,Dartmouth,Fr,P,,,0.1,5,0,20,-20,0.5,0.6,0.5,0.458,0,20,63.15
"Schmidt, Kaleb",Southland,Central Ark.,So,P,,,6,23,21.74,13.04,8.7,0.25,0.348,0.4,0.327,26.09,17.39,2.98
"Schmit, Ryan",Big East,Butler,Fr,P,,,0.2,2,0,0,0,0,0,0,0,100,0,3.15
"Schmitt, Casey",Mountain West,San Diego St.,Fr,UT,,,13.2,50,22,10,12,0.14,0.26,0.163,0.211,26,26,3.07
"Schmitt, Kaden",Western Athletic,Utah Valley,Sr,P,,,24.1,100,14,9,5,0.185,0.28,0.284,0.251,37,15,3.6
"Schmitt, Ryan",Big 10,Illinois,So,P,,,10,48,16.67,14.58,2.09,0.275,0.375,0.525,0.38,12.5,31.25,6.25
"Schneider, Cam",Big West,Cal Poly,Jr,P,,,9.2,46,19.57,19.57,0,0.229,0.391,0.371,0.342,19.57,19.57,4.45
"Schneider, Dylan",Sun Belt,UT Arlington,Jr,P,,,10.2,44,18.18,11.36,6.82,0.243,0.318,0.324,0.283,22.73,22.73,3.05
"Schneider, Grant",Pac 12,Arizona St.,Sr,P,,,5.2,30,26.67,10,16.67,0.32,0.433,0.48,0.399,13.33,16.67,2.95
"Schneider, Nathan",West Coast,Saint Marys (CA),Fr,P,,,3.1,17,17.65,23.53,-5.88,0.167,0.412,0.333,0.351,29.41,11.76,6.05
"Schneider, Peyton",Southwestern,Texas Southern,Jr,P,,,24.2,118,13.56,14.41,-0.85,0.31,0.407,0.42,0.365,31.36,13.56,5.01
"Schneider, Zach",Conference USA,Fla. Atlantic,Jr,P,,,13.1,57,10.53,8.77,1.76,0.275,0.351,0.431,0.341,28.07,26.32,4.6
"Schnell, Alex",ACC,Clemson,Sr,P,,,4,21,14.29,23.81,-9.52,0.267,0.476,0.533,0.438,9.52,28.57,9.4
"Schniederjans, Ben",ACC,Georgia Tech,Sr,P,,,2.2,10,20,20,0,0.125,0.3,0.125,0.226,30,20,4.06
"Schnitz-Paxton, Layne",Mid American,Toledo,So,P,,,8,47,8.51,29.79,-21.28,0.313,0.511,0.469,0.432,23.4,14.89,9.02
"Schoch, Stephen",American East,UMBC,So,P,,,15.2,65,26.15,15.38,10.77,0.204,0.338,0.296,0.293,24.62,15.38,3.08
"Schoenle, Garrett",AAC,Cincinnati,Fr,P,,,2.2,9,33.33,22.22,11.11,0,0.222,0,0.154,0,44.44,3.15
"Schoff, Tyler",Northeast,Bryant,Fr,P,,,0.1,1,0,0,0,0,0,0,0,100,0,3.15
"Schragger, Ben",Conference USA,Rice,Jr,P,,,0.2,3,0,0,0,0.333,0.333,1.333,0.672,33.33,33.33,68.15
"Schramm, Trey",Big East,Xavier,Jr,P,,,8.2,36,19.44,11.11,8.33,0.167,0.306,0.267,0.27,27.78,22.22,5.22
"Schrand, Jake",Horizon,Wright St.,Fr,P,,,3.2,21,23.81,23.81,0,0.313,0.476,0.75,0.499,9.52,19.05,12.83
"Schreiber, John",Mid American,Kent St.,Jr,P,,,7,32,9.38,18.75,-9.37,0.167,0.375,0.167,0.284,12.5,40.63,5.72
"Schreiber, Max",Big 10,Nebraska,Fr,P,,,2.2,15,6.67,13.33,-6.66,0.273,0.4,0.273,0.316,13.33,33.33,6.33
"Schriever, Blake",Big West,CSUN,Fr,P,,,14,56,16.07,12.5,3.57,0.167,0.286,0.25,0.251,28.57,26.79,4.5
"Schrimmer, Brian",Missouri Valley,Bradley,Jr,P,,,7,33,33.33,24.24,9.09,0.125,0.364,0.167,0.28,15.15,15.15,3.86
"Schroeder, Dillon",Mid American,Eastern Mich.,Fr,P,,,9.1,43,11.63,4.65,6.98,0.316,0.395,0.421,0.36,23.26,25.58,3.7
"Schuermann, Grant",Southern,Furman,Jr,P,,,16.2,75,13.33,6.67,6.66,0.318,0.36,0.455,0.346,20,26.67,4.63
"Schulefand, Jordan",Atlantic 10,Richmond,Fr,UT,,,1.1,8,0,25,-25,0.333,0.5,0.5,0.438,37.5,12.5,8.6
"Schulfer, Austin",Horizon,Milwaukee,Sr,P,2018,574,27.2,131,19.08,10.69,8.39,0.226,0.351,0.34,0.312,22.9,20.61,4.21
"Schulte, Eric",Metro Atlantic,Rider,Jr,P,,,0.1,4,25,50,-25,0.5,0.75,1,0.656,0,0,43.15
"Schulte, Trent",West Coast,Gonzaga,So,P,,,6.1,28,25,14.29,10.71,0.1,0.321,0.1,0.239,17.86,21.43,4.29
"Schultz, Andrew",SEC,Tennessee,So,P,,,4.2,21,28.57,19.05,9.52,0.176,0.333,0.353,0.311,23.81,14.29,6.24
"Schultz, Chandler",OVC,Belmont,Fr,P,,,8.1,46,15.22,10.87,4.35,0.488,0.543,0.78,0.555,19.57,10.87,8.09
"Schultz, Connor",Big East,Butler,Fr,P,,,12.2,54,22.22,5.56,16.66,0.224,0.259,0.367,0.266,24.07,24.07,4.05
"Schultz, Paxton",Western Athletic,Utah Valley,So,P,,,11,53,22.64,11.32,11.32,0.348,0.415,0.522,0.4,20.75,13.21,4.97
"Schultz, Zach",Mid American,Kent St.,So,P,,,2,11,18.18,0,18.18,0.455,0.455,1.273,0.709,0,36.36,20.65
"Schulze, Brett",Big 10,Minnesota,So,P,,,22.2,88,23.86,11.36,12.5,0.189,0.307,0.23,0.255,22.73,21.59,3.01
"Schunk, Aaron",SEC,Georgia,So,UT,,,15,59,40.68,5.08,35.6,0.214,0.254,0.25,0.226,20.34,13.56,0.55
"Schwab, Buck",Patriot,Lehigh,Sr,P,,,3.1,20,10,10,0,0.471,0.5,0.824,0.528,5,30,3.79
"Schwab, Davis",Missouri Valley,Missouri St.,Jr,P,,,7.2,35,22.86,8.57,14.29,0.233,0.343,0.233,0.276,22.86,20,3.01
"Schwab, Zemp",ASUN,Stetson,Fr,P,,,0.2,4,0,25,-25,0.667,0.75,1,0.703,0,25,18.15
"Schwaner, Clay",Southern,Wofford,Fr,P,,,21.1,100,9,7,2,0.322,0.36,0.578,0.388,27,25,5.75
"Schweers, Nate",Horizon,Oakland,Sr,P,,,9.1,51,17.65,7.84,9.81,0.333,0.431,0.429,0.381,9.8,27.45,5.23
"Scolaro, Jonah",ACC,Florida St,Fr,P,,,15,73,31.51,10.96,20.55,0.286,0.384,0.397,0.347,19.18,10.96,2.95
"Scott, Adam",Southern,Wofford,Sr,P,2018,133,24.2,106,32.08,0.94,31.14,0.216,0.255,0.289,0.239,28.3,11.32,1.62
"Scott, Derek",Southland,Abilene Christian,Jr,OF,,,9,40,15,2.5,12.5,0.297,0.325,0.297,0.277,27.5,22.5,2.48
"Scott, Drew",Ivy League,Yale,Sr,P,,,3.2,18,33.33,16.67,16.66,0.2,0.389,0.267,0.322,11.11,22.22,3.15
"Scott, Jarred",Southland,Nicholls St.,Sr,P,,,5.2,27,25.93,11.11,14.82,0.19,0.37,0.19,0.287,18.52,18.52,3.92
"Scovill, Chase",Southern,ETSU,Fr,P,,,0.1,1,0,0,0,0,0,0,0,0,100,3.15
"Scroggins, Cody",SEC,Arkansas,So,INF,,,4.2,21,14.29,19.05,-4.76,0.188,0.333,0.188,0.257,23.81,23.81,4.58
"Scruggs, Turner",Big South,Winthrop,So,P,,,2.2,14,21.43,7.14,14.29,0.333,0.357,0.583,0.381,28.57,7.14,7.69
"Seabrooke, Trey",Patriot,Navy,So,P,,,10,47,10.64,17.02,-6.38,0.231,0.362,0.256,0.293,29.79,23.4,4.55
"Sebby, Michael",Missouri Valley,Illinois St.,So,P,,,7,38,31.58,2.63,28.95,0.314,0.395,0.486,0.388,13.16,18.42,3.29
"Sebek, Ondrej",Western Athletic,Utah Valley,Sr,P,,,4.1,22,27.27,18.18,9.09,0.294,0.455,0.353,0.374,13.64,13.64,3.88
"Sechler, Connor",Missouri Valley,Missouri St.,Fr,P,,,20.1,91,16.48,14.29,2.19,0.197,0.363,0.31,0.313,25.27,20.88,5.14
"Seebach, Kyle",Mid American,Northern Ill.,Fr,P,,,1.2,13,23.08,23.08,0,0.5,0.615,1.1,0.672,7.69,7.69,27.31
"Seever, Jason",Pac 12,Arizona,Sr,P,,,4.2,21,23.81,4.76,19.05,0.222,0.333,0.389,0.323,28.57,14.29,6
"Sefcik, Quinten",Big 10,Illinois,Jr,P,,,9,38,21.05,10.53,10.52,0.235,0.316,0.353,0.297,31.58,15.79,4.15
"Segal, Alex",Missouri Valley,Wichita St.,Fr,P,,,6.1,34,35.29,20.59,14.7,0.24,0.441,0.32,0.361,11.76,8.82,3.64
"Seig, Hayden",Atlantic 10,Saint Josephs,So,P,,,8.1,35,37.14,14.29,22.85,0.185,0.286,0.185,0.224,17.14,8.57,1.79
"Seils, Josh",Colonial,Towson,Fr,P,,,10.1,48,12.5,14.58,-2.08,0.275,0.375,0.325,0.317,22.92,25,4.04
"Seitz, Graham",ACC,Virginia Tech,So,P,,,14.1,71,21.13,9.86,11.27,0.295,0.38,0.41,0.347,12.68,26.76,2.93
"Selby, Stone",OVC,Belmont,Fr,P,,,5,25,28,24,4,0.235,0.44,0.294,0.35,24,0,4.55
"Self, Riley",SEC,Mississippi St.,So,P,,,10.1,38,15.79,13.16,2.63,0.094,0.211,0.313,0.23,34.21,26.32,6.02
"Sellers, Ben",Summit League,Western Ill.,So,INF,,,1,11,18.18,36.36,-18.18,0.5,0.727,0.833,0.622,9.09,0,14.15
"Sellers, Wil",Big South,Gardner-Webb,Sr,P,,,17,66,15.15,4.55,10.6,0.254,0.288,0.476,0.324,39.39,16.67,4.79
"Seltsam, Nathan",Northeast,Mt. St. Marys,Jr,P,,,0.2,3,0,33.33,-33.33,0,0.333,0,0.23,33.33,33.33,18.15
"Seminaris, Adam",Big West,Long Beach St.,Fr,P,,,17.2,86,13.95,12.79,1.16,0.271,0.395,0.343,0.337,27.91,17.44,4.37
"Senger, Dalton",ASUN,North Florida,Fr,P,,,0.1,2,0,50,-50,0,0.5,0,0.345,50,0,33.15
"Senger, Mitchell",ASUN,Stetson,So,P,,,25.2,103,27.18,8.74,18.44,0.167,0.252,0.167,0.202,29.13,16.5,2.23
"Sequeira, Gabriel",Southland,Sam Houston St.,So,P,,,19.2,87,13.79,6.9,6.89,0.304,0.356,0.392,0.328,19.54,29.89,3.67
"Sergent, Jordan",Big South,High Point,Sr,UT,,,9.2,44,11.36,11.36,0,0.273,0.386,0.364,0.333,34.09,9.09,6.08
"Serio, Joshua",Horizon,Milwaukee,Sr,P,,,0.2,2,0,0,0,0,0,0,0,50,50,3.15
"Serratos, Oscar",ACC,Georgia Tech,Fr,INF,,,0.2,4,0,25,-25,0.333,0.5,0.333,0.392,25,25,18.15
"Servello, John",Mid American,Toledo,Fr,P,,,0.1,3,33.33,33.33,0,0.5,0.667,0.5,0.523,0,0,13.15
"Service, Kyle",Horizon,Northern Ky.,Fr,P,,,17,78,20.51,3.85,16.66,0.319,0.346,0.486,0.351,28.21,14.1,2.74
"Serwa, Kenny",OVC,SIUE,Jr,P,,,27,115,16.52,5.22,11.3,0.259,0.304,0.37,0.295,26.09,26.96,3.96
"Sexton, Hunter",Conference USA,Marshall,So,P,,,8,38,34.21,7.89,26.32,0.265,0.368,0.471,0.37,15.79,15.79,5.02
"Seymour, Carson",Ivy League,Dartmouth,Fr,P,,,2,11,9.09,27.27,-18.18,0.375,0.545,0.625,0.491,18.18,18.18,6.65
"Seymour, Ian",ACC,Virginia Tech,Fr,P,,,23.1,96,19.79,3.13,16.66,0.214,0.302,0.298,0.274,21.88,27.08,4.06
"Sgaramella, Mike",Big East,Villanova,Sr,P,,,10.2,59,16.95,10.17,6.78,0.412,0.475,0.549,0.439,15.25,18.64,4.52
"Shaffer, Trey",Southland,Southeastern LA.,Fr,OF,,,8.2,34,26.47,14.71,11.76,0.138,0.265,0.207,0.225,35.29,11.76,2.78
"Shane, Matt",Northeast,Central Conn. St.,Fr,P,,,4.2,27,7.41,7.41,0,0.44,0.481,0.8,0.534,25.93,18.52,9.81
"Shannahan, Gregory",ASUN,Jacksonville,Jr,P,,,11.1,62,12.9,12.9,0,0.34,0.452,0.6,0.443,25.81,14.52,7.02
"Shapiro, Joshua",Conference USA,Marshall,Jr,P,,,20,86,18.6,4.65,13.95,0.282,0.326,0.333,0.291,29.07,17.44,3.1
"Sharp, Brian",SEC,Missouri,Jr,INF,2018,770,12.2,54,12.96,7.41,5.55,0.229,0.315,0.396,0.312,29.63,25.93,5.61
"Sharp, David",Mid-Eastern,Savannah St.,Fr,P,,,4,16,12.5,12.5,0,0.214,0.313,0.5,0.337,43.75,12.5,3.65
"Sharpe, Zarion",Colonial,UNCW,So,P,,,3.1,16,31.25,12.5,18.75,0.357,0.438,0.643,0.455,6.25,18.75,6.05
"Shaver, Jackson",Mid American,Eastern Mich.,Jr,P,,,20.2,98,18.37,10.2,8.17,0.302,0.388,0.523,0.391,10.2,32.65,7.01
"Shaw, Hal",Northeast,Sacred Heart,Jr,P,,,3.1,18,16.67,11.11,5.56,0.375,0.444,0.625,0.446,16.67,22.22,3.15
"Shaw, Kieran",Ivy League,Harvard,So,P,,,13.1,59,23.73,10.17,13.56,0.283,0.356,0.34,0.312,15.25,25.42,2.38
"Sheehan, Bodie",Colonial,William & Mary,Jr,P,,,22.1,89,22.47,3.37,19.1,0.233,0.258,0.291,0.241,25.84,25.84,1.74
"Sheehan, Charlie",Atlantic 10,Saint Louis,So,P,,,11,54,16.67,3.7,12.97,0.347,0.389,0.51,0.382,22.22,20.37,3.78
"Sheehan, Jack",ACC,Notre Dame,So,P,,,10.2,53,5.66,11.32,-5.66,0.364,0.434,0.568,0.42,22.64,24.53,5.89
"Sheehan, Tommy",ACC,Notre Dame,Fr,INF,,,20,100,8,16,-8,0.23,0.42,0.311,0.347,24,25,6.75
"Sheffield, Paul",Mid-Eastern,Savannah St.,Sr,P,,,4.2,28,14.29,7.14,7.15,0.5,0.536,0.692,0.524,7.14,25,5.77
"Sheinkop, Jordan",Atlantic 10,George Washington,Sr,P,,,1.2,8,0,25,-25,0.167,0.375,0.167,0.282,50,12.5,8.15
"Shell, Chase",Sun Belt,South Ala.,So,P,,,8.2,35,25.71,2.86,22.85,0.273,0.286,0.727,0.406,11.43,31.43,7.66
"Shelton, Cody",Southern,Samford,Jr,P,,,26,113,15.04,5.31,9.73,0.242,0.31,0.313,0.278,24.78,26.55,3.61
"Shelton, Trent",Big West,Cal Poly,Sr,P,,,20,81,22.22,0,22.22,0.266,0.259,0.38,0.268,25.93,23.46,1.35
"Shenefield, Hayden",Big West,CSUN,Sr,P,,,8.1,43,18.6,9.3,9.3,0.333,0.442,0.472,0.403,20.93,16.28,5.37
"Shereyk, Michael",OVC,SIUE,Jr,P,,,3.2,19,10.53,10.53,0,0.438,0.474,0.625,0.456,31.58,5.26,7.83
"Sheridan, Joe",AAC,UCF,So,P,,,17.2,71,22.54,9.86,12.68,0.206,0.282,0.254,0.244,36.62,11.27,2.51
"Sherlin, Peyton",Missouri Valley,Dallas Baptist,Fr,P,,,6.2,34,23.53,29.41,-5.88,0.174,0.441,0.217,0.338,17.65,14.71,5.89
"Sherman, John",OVC,Morehead St.,Fr,P,,,3,18,22.22,16.67,5.55,0.467,0.556,0.533,0.477,5.56,16.67,3.48
"Sherman, Zach",Pac 12,Arizona,So,P,,,6.1,28,17.86,7.14,10.72,0.28,0.357,0.28,0.295,35.71,10.71,2.98
